model,intercept,slope,log_lik
684,-2.935,0.04,-247.64665163656102
685,-2.935,0.042,-239.80592043071513
686,-2.935,0.044,-232.02529324822916
687,-2.935,0.046,-224.30980757464934
688,-2.935,0.048,-216.66493612947403
689,-2.935,0.05,-209.096625508391
690,-2.935,0.052000000000000005,-201.61133833981526
691,-2.935,0.054,-194.2160992821234
692,-2.935,0.056,-186.91854521885574
693,-2.935,0.058,-179.7269800430017
694,-2.935,0.06,-172.65043445858285
695,-2.935,0.062,-165.69873126842592
696,-2.935,0.064,-158.8825566616171
697,-2.935,0.066,-152.21353806303708
698,-2.935,0.068,-145.7043291610161
699,-2.935,0.07,-139.36870278797903
700,-2.935,0.07200000000000001,-133.2216523934878
701,-2.935,0.074,-127.27950291988576
702,-2.935,0.076,-121.56003196842946
703,-2.935,0.078,-116.08260222902764
704,-2.935,0.08,-110.86830624024374
705,-2.935,0.082,-105.94012464887632
706,-2.935,0.084,-101.3230992511085
707,-2.935,0.08600000000000001,-97.04452222090634
708,-2.935,0.088,-93.13414306713501
709,-2.935,0.09,-89.62439500994927
710,-2.935,0.092,-86.55064263071962
711,-2.935,0.094,-83.95145282952703
712,-2.935,0.096,-81.86889132169465
713,-2.935,0.098,-80.34884712167967
714,-2.935,0.1,-79.44138770085371
715,-2.93,0,-411.4581426646735
716,-2.93,0.002,-403.0390945891108
717,-2.93,0.004,-394.6326051043287
718,-2.93,0.006,-386.2396762638101
719,-2.93,0.008,-377.861392786371
720,-2.93,0.01,-369.4989290907457
721,-2.93,0.012,-361.1535569458967
722,-2.93,0.014,-352.82665379231156
723,-2.93,0.016,-344.5197117946201
724,-2.93,0.018000000000000002,-336.23434769141045
725,-2.93,0.02,-327.97231351418645
726,-2.93,0.022,-319.73550825404334
727,-2.93,0.024,-311.5259905618946
728,-2.93,0.026000000000000002,-303.3459925760247
729,-2.93,0.028,-295.19793497942635
730,-2.93,0.03,-287.08444339889394
731,-2.93,0.032,-279.00836626824605
732,-2.93,0.034,-270.9727942894436
733,-2.93,0.036000000000000004,-262.9810816378395
734,-2.93,0.038,-255.03686907144854
735,-2.93,0.04,-247.1441091190768
736,-2.93,0.042,-239.30709353852404
737,-2.93,0.044,-231.53048325400204
738,-2.93,0.046,-223.81934100155834
739,-2.93,0.048,-216.17916693281205
740,-2.93,0.05,-208.6159374508858
741,-2.93,0.052000000000000005,-201.13614757825434
742,-2.93,0.054,-193.7468571845409
743,-2.93,0.056,-186.4557414333239
744,-2.93,0.058,-179.27114584102952
745,-2.93,0.06,-172.20214637827164
746,-2.93,0.062,-165.2586150848811
747,-2.93,0.064,-158.4512917146897
748,-2.93,0.066,-151.79186197528793
749,-2.93,0.068,-145.29304298188273
750,-2.93,0.07,-138.96867660350884
751,-2.93,0.07200000000000001,-132.83383144470682
752,-2.93,0.074,-126.90491427693405
753,-2.93,0.076,-121.19979181204421
754,-2.93,0.078,-115.73792379583311
755,-2.93,0.08,-110.54050849365372
756,-2.93,0.082,-105.63064174327603
757,-2.93,0.084,-101.0334908634089
758,-2.93,0.08600000000000001,-96.77648483060968
759,-2.93,0.088,-92.88952227377729
760,-2.93,0.09,-89.40519898525903
761,-2.93,0.092,-86.35905681212724
762,-2.93,0.094,-83.78985597185401
763,-2.93,0.096,-81.73987303503802
764,-2.93,0.098,-80.25522703577862
765,-2.93,0.1,-79.3862364096921
766,-2.925,0,-410.91911646914235
767,-2.925,0.002,-402.5008851934999
768,-2.925,0.004,-394.0952754588364
769,-2.925,0.006,-385.70329434144867
770,-2.925,0.008,-377.32603199732824
771,-2.925,0.01,-368.964668732008
772,-2.925,0.012,-360.62048268921893
773,-2.925,0.014,-352.29485821389756
774,-2.925,0.016,-343.98929495018024
775,-2.925,0.018000000000000002,-335.70541774059086
776,-2.925,0.02,-327.4449873987279
777,-2.925,0.022,-319.2099124344188
778,-2.925,0.024,-311.002261817608
779,-2.925,0.026000000000000002,-302.8242788752194
780,-2.925,0.028,-294.6783964239699
781,-2.925,0.03,-286.56725325166286
782,-2.925,0.032,-278.49371206995085
783,-2.925,0.034,-270.46087907300284
784,-2.925,0.036000000000000004,-262.47212524904563
785,-2.925,0.038,-254.53110960546945
786,-2.925,0.04,-246.6418044832136
787,-2.925,0.042,-238.80852315260324
788,-2.925,0.044,-231.03594990083
789,-2.925,0.046,-223.3291728410115
790,-2.925,0.048,-215.69371969439155
791,-2.925,0.05,-208.1355968209381
792,-2.925,0.052000000000000005,-200.6613317995615
793,-2.925,0.054,-193.2780198876288
794,-2.925,0.056,-185.9933747206359
795,-2.925,0.058,-178.81578364708415
796,-2.925,0.06,-171.7543681310795
797,-2.925,0.062,-164.81904969625828
798,-2.925,0.064,-158.02062192969248
799,-2.925,0.066,-151.37082911382564
800,-2.925,0.068,-144.8824521086699
801,-2.925,0.07,-138.56940216591732
802,-2.925,0.07200000000000001,-132.44682342180297
803,-2.925,0.074,-126.53120488706847
804,-2.925,0.076,-120.84050283083332
805,-2.925,0.078,-115.39427454127504
806,-2.925,0.08,-110.21382454049389
807,-2.925,0.082,-105.32236443462844
808,-2.925,0.084,-100.74518769409754
809,-2.925,0.08600000000000001,-96.5098607837757
810,-2.925,0.088,-92.64643220006285
811,-2.925,0.09,-89.18766112239538
812,-2.925,0.092,-86.16926755209545
813,-2.925,0.094,-83.63020599303373
814,-2.925,0.096,-81.61296492800092
815,-2.925,0.098,-80.1638945637168
816,-2.925,0.1,-79.33356555800577
817,-2.92,0,-410.38014528003504
818,-2.92,0.002,-401.96273489853957
819,-2.92,0.004,-393.5580093237604
820,-2.92,0.006,-385.16698067998544
821,-2.92,0.008,-376.79074458763586
822,-2.92,0.01,-368.43048726855056
823,-2.92,0.012,-360.08749327318264
824,-2.92,0.014,-351.76315388552655
825,-2.92,0.016,-343.45897626671615
826,-2.92,0.018000000000000002,-335.1765934038324
827,-2.92,0.02,-326.91777493658856
828,-2.92,0.022,-318.68443894125755
829,-2.92,0.024,-310.4786647585387
830,-2.92,0.026000000000000002,-302.3027069600789
831,-2.92,0.028,-294.15901055713965
832,-2.92,0.03,-286.05022756450325
833,-2.92,0.032,-277.97923504322404
834,-2.92,0.034,-269.9491547573341
835,-2.92,0.036000000000000004,-261.96337459220905
836,-2.92,0.038,-254.02557189609004
837,-2.92,0.04,-246.13973892135806
838,-2.92,0.042,-238.31021055869584
839,-2.92,0.044,-230.54169457538225
840,-2.92,0.046,-222.83930458880806
841,-2.92,0.048,-215.20859602803503
842,-2.92,0.05,-207.65560536003588
843,-2.92,0.052000000000000005,-200.18689288334633
844,-2.92,0.054,-192.80958942045896
845,-2.92,0.056,-185.53144727162856
846,-2.92,0.058,-178.36089582711577
847,-2.92,0.06,-171.30710227255562
848,-2.92,0.062,-164.38003786342864
849,-2.92,0.064,-157.5905502898872
850,-2.92,0.066,-150.95044270283552
851,-2.92,0.068,-144.47256002661314
852,-2.92,0.07,-138.17088324335145
853,-2.92,0.07200000000000001,-132.06063239958428
854,-2.92,0.074,-126.15837915756354
855,-2.92,0.076,-120.48216979258225
856,-2.92,0.078,-115.0516596241329
857,-2.92,0.08,-109.88825996367711
858,-2.92,0.082,-105.01529876601347
859,-2.92,0.084,-100.45819628560888
860,-2.92,0.08600000000000001,-96.24465716481804
861,-2.92,0.088,-92.4048805187559
862,-2.92,0.09,-88.97178973292911
863,-2.92,0.092,-85.98128385591156
864,-2.92,0.094,-83.47251265183712
865,-2.92,0.096,-81.48817757790276
866,-2.92,0.098,-80.0748611722063
867,-2.92,0.1,-79.28338757904937
868,-2.915,0,-409.8412293730724
869,-2.915,0.002,-401.4246440004729
870,-2.915,0.004,-393.020807017448
871,-2.915,0.006,-384.6307356215797
872,-2.915,0.008,-376.25553092510927
873,-2.915,0.01,-367.8963850958375
874,-2.915,0.012,-359.5545891230533
875,-2.915,0.014,-351.2315412645912
876,-2.915,0.016,-342.92875623626173
877,-2.915,0.018000000000000002,-334.6478752105276
878,-2.915,0.02,-326.3906766974581
879,-2.915,0.022,-318.15908838772344
880,-2.915,0.024,-309.9552000447615
881,-2.915,0.026000000000000002,-301.7812775413068
882,-2.915,0.028,-293.6397781442905
883,-2.915,0.03,-285.53336716177455
884,-2.915,0.032,-277.4649360761417
885,-2.915,0.034,-269.4376222993315
886,-2.915,0.036000000000000004,-261.45483069856556
887,-2.915,0.038,-253.52025705486977
888,-2.915,0.04,-245.6379136318736
889,-2.915,0.042,-237.81215704898966
890,-2.915,0.044,-230.0477186712785
891,-2.915,0.046,-222.34973774824473
892,-2.915,0.048,-214.72379755565422
893,-2.915,0.05,-207.1759648183962
894,-2.915,0.052000000000000005,-199.7128327186398
895,-2.915,0.054,-192.34156782227393
896,-2.915,0.056,-185.0699612881202
897,-2.915,0.058,-177.90648475893377
898,-2.915,0.06,-170.86035137105887
899,-2.915,0.062,-163.94158236110212
900,-2.915,0.064,-157.161079793489
901,-2.915,0.066,-150.53070598266396
902,-2.915,0.068,-144.06337023841766
903,-2.915,0.07,-137.77312362284604
904,-2.915,0.07200000000000001,-131.67526247328368
905,-2.915,0.074,-125.78644151778522
906,-2.915,0.076,-120.12479748897502
907,-2.915,0.078,-114.71008422904451
908,-2.915,0.08,-109.56382037410064
909,-2.915,0.082,-104.70945081080204
910,-2.915,0.084,-100.17252321317137
911,-2.915,0.08600000000000001,-95.98088109366104
912,-2.915,0.088,-92.16487494108046
913,-2.915,0.09,-88.75759317009286
914,-2.915,0.092,-85.79511477400197
915,-2.915,0.094,-83.31678575595103
916,-2.915,0.096,-81.36552161508193
917,-2.915,0.098,-79.98813838543636
918,-2.915,0.1,-79.23571496839944
919,-2.91,0,-409.3023690253572
920,-2.91,0.002,-400.8866127970281
921,-2.91,0.004,-392.48366885984217
922,-2.91,0.006,-384.0945595101055
923,-2.91,0.008,-375.7203913794077
924,-2.91,0.01,-367.36236261131535
925,-2.91,0.012,-359.021770666228
926,-2.91,0.014,-350.70002081077706
927,-2.91,0.016,-342.3986353533173
928,-2.91,0.018000000000000002,-334.1192636927228
929,-2.91,0.02,-325.8636932538817
930,-2.91,0.022,-317.6338613900539
931,-2.91,0.024,-309.43186833966007
932,-2.91,0.026000000000000002,-301.25999133316895
933,-2.91,0.028,-293.12069995461377
934,-2.91,0.03,-285.01667287196847
935,-2.91,0.032,-276.95081606123165
936,-2.91,0.034,-268.92628266068556
937,-2.91,0.036000000000000004,-260.9464946045199
938,-2.91,0.038,-253.01516619894005
939,-2.91,0.04,-245.1363298191305
940,-2.91,0.042,-237.31436392214962
941,-2.91,0.044,-229.55402358912406
942,-2.91,0.046,-221.8604738301537
943,-2.91,0.048,-214.23932590729063
944,-2.91,0.05,-206.69667695500925
945,-2.91,0.052000000000000005,-199.2391532039417
946,-2.91,0.054,-191.87395714253802
947,-2.91,0.056,-184.6089189829659
948,-2.91,0.058,-177.45255283226643
949,-2.91,0.06,-170.41411800782205
950,-2.91,0.062,-163.50368597789694
951,-2.91,0.064,-156.73221345374182
952,-2.91,0.066,-150.11162220989974
953,-2.91,0.068,-143.65488626434603
954,-2.91,0.07,-137.37612711041848
955,-2.91,0.07200000000000001,-131.2907177586616
956,-2.91,0.074,-125.4153964193018
957,-2.91,0.076,-119.76839073571406
958,-2.91,0.078,-114.36955356663583
959,-2.91,0.08,-109.24051141078647
960,-2.91,0.082,-104.40482667280797
961,-2.91,0.084,-99.88817508497196
962,-2.91,0.08600000000000001,-95.71853972591782
963,-2.91,0.088,-91.92642321691321
964,-2.91,0.09,-88.54507982899005
965,-2.91,0.092,-85.61076940215862
966,-2.91,0.094,-83.16303516222362
967,-2.91,0.096,-81.24500772316158
968,-2.91,0.098,-79.9037377853614
969,-2.91,0.1,-79.19056028426687
970,-2.905,0,-408.7635645153815
971,-2.905,0.002,-400.3486415874256
972,-2.905,0.004,-391.94659517248954
973,-2.905,0.006,-383.55845269116094
974,-2.905,0.008,-375.1853263220433
975,-2.905,0.01,-366.8284202144227
976,-2.905,0.012,-358.4890383322463
977,-2.905,0.014,-350.1685929860735
978,-2.905,0.016,-341.8686141148617
979,-2.905,0.018000000000000002,-333.5907593851312
980,-2.905,0.02,-325.3368251812745
981,-2.905,0.022,-317.1087585675752
982,-2.905,0.024,-308.908670309943
983,-2.905,0.026000000000000002,-300.73884905351184
984,-2.905,0.028,-292.60177676115626
985,-2.905,0.03,-284.5001455277294
986,-2.905,0.032,-276.43687589549523
987,-2.905,0.034,-268.4151368079073
988,-2.905,0.036000000000000004,-260.4383673516719
989,-2.905,0.038,-252.51030045103167
990,-2.905,0.04,-244.63498869353595
991,-2.905,0.042,-236.81683248335028
992,-2.905,0.044,-229.06061073654476
993,-2.905,0.046,-221.37151435294007
994,-2.905,0.048,-213.7551827211565
995,-2.905,0.05,-206.21774353768203
996,-2.905,0.052000000000000005,-198.76585624726815
997,-2.905,0.054,-191.40675944098848
998,-2.905,0.056,-184.14832258011253
999,-2.905,0.058,-176.9991024488206
1000,-2.905,0.06,-169.9684047770165
1001,-2.905,0.062,-163.06635151640927
1002,-2.905,0.064,-156.30395429899338
1003,-2.905,0.066,-149.69319465745534
1004,-2.905,0.068,-143.2471116423063
1005,-2.905,0.07,-136.97989753116389
1006,-2.905,0.07200000000000001,-130.90700239210872
1007,-2.905,0.074,-125.04524833599507
1008,-2.905,0.076,-119.41295437264057
1009,-2.905,0.078,-114.03007287365122
1010,-2.905,0.08,-108.9183387410223
1011,-2.905,0.082,-104.10143248644056
1012,-2.905,0.084,-99.60515854232126
1013,-2.905,0.08600000000000001,-95.45764025306916
1014,-2.905,0.088,-91.68953313497725
1015,-2.905,0.09,-88.33425814680473
1016,-2.905,0.092,-85.42825688176622
1017,-2.905,0.094,-83.01127077691066
1018,-2.905,0.096,-81.1266466393168
1019,-2.905,0.098,-79.82167101199069
1020,-2.905,0.1,-79.14793614781084
1021,-2.9,0,-408.2248161230331
1022,-2.9,0.002,-399.81073067238594
1023,-2.9,0.004,-391.4095862785488
1024,-2.9,0.006,-383.02241551207624
1025,-2.9,0.008,-374.65033612639036
1026,-2.9,0.01,-366.29455830660066
1027,-2.9,0.012,-357.9563925528007
1028,-2.9,0.014,-349.6372582547861
1029,-2.9,0.016,-341.33869302036516
1030,-2.9,0.018000000000000002,-333.0623628251461
1031,-2.9,0.02,-324.8100730579359
1032,-2.9,0.022,-316.5837805427183
1033,-2.9,0.024,-308.3856066256611
1034,-2.9,0.026000000000000002,-300.2178514237799
1035,-2.9,0.028,-292.0830093408398
1036,-2.9,0.03,-283.9837859658756
1037,-2.9,0.032,-275.9231164804302
1038,-2.9,0.034,-267.9041857123525
1039,-2.9,0.036000000000000004,-259.93044998684246
1040,-2.9,0.038,-252.00566093950346
1041,-2.9,0.04,-244.13389147156434
1042,-2.9,0.042,-236.31956404430846
1043,-2.9,0.044,-228.5674815282223
1044,-2.9,0.046,-220.88286084262026
1045,-2.9,0.048,-213.27136964367563
1046,-2.9,0.05,-205.7391663430829
1047,-2.9,0.052000000000000005,-198.2929437661993
1048,-2.9,0.054,-190.9399767876872
1049,-2.9,0.056,-183.68817431465482
1050,-2.9,0.058,-176.5461360223417
1051,-2.9,0.06,-169.52321428581695
1052,-2.9,0.062,-162.62958179328362
1053,-2.9,0.064,-155.8763053727712
1054,-2.9,0.066,-149.2754266146489
1055,-2.9,0.068,-142.84004992794036
1056,-2.9,0.07,-136.5844387293509
1057,-2.9,0.07200000000000001,-130.52412053074963
1058,-2.9,0.074,-124.67600176417241
1059,-2.9,0.076,-119.0584932638557
1060,-2.9,0.078,-113.69164741308435
1061,-2.9,0.08,-108.5973080605033
1062,-2.9,0.082,-103.79927441685808
1063,-2.9,0.084,-99.32348025981968
1064,-2.9,0.08600000000000001,-95.19818990264332
1065,-2.9,0.088,-91.4542125230369
1066,-2.9,0.09,-88.12513660301254
1067,-2.9,0.092,-85.24758640003094
1068,-2.9,0.094,-82.86150255592328
1069,-2.9,0.096,-81.01044915454298
1070,-2.9,0.098,-79.74194976367927
1071,-2.9,0.1,-79.1078552434544
1072,-2.895,0,-407.6861241296027
1073,-2.895,0.002,-399.2728803541368
1074,-2.895,0.004,-390.8726425027981
1075,-2.895,0.006,-382.48644832192264
1076,-2.895,0.008,-374.1154211676948
1077,-2.895,0.01,-365.7607772913023
1078,-2.895,0.012,-357.4238337617477
1079,-2.895,0.014,-349.1060170835475
1080,-2.895,0.016,-340.80887257180126
1081,-2.895,0.018000000000000002,-332.5340745528548
1082,-2.895,0.02,-324.2834374650639
1083,-2.895,0.022,-316.05892794103363
1084,-2.895,0.024,-307.86267796022366
1085,-2.895,0.026000000000000002,-299.69699916903386
1086,-2.895,0.028,-291.5643984744805
1087,-2.895,0.03,-283.46759502741975
1088,-2.895,0.032,-275.40953872205324
1089,-2.895,0.034,-267.3934303502458
1090,-2.895,0.036000000000000004,-259.42274356209964
1091,-2.895,0.038,-251.5012487983699
1092,-2.895,0.04,-243.63303937578772
1093,-2.895,0.042,-235.8225599233159
1094,-2.895,0.044,-228.07463738592944
1095,-2.895,0.046,-220.3945148328596
1096,-2.895,0.048,-212.7878883295245
1097,-2.895,0.05,-205.26094715678568
1098,-2.895,0.052000000000000005,-197.8204176879271
1099,-2.895,0.054,-190.47361126307206
1100,-2.895,0.056,-183.22847643289074
1101,-2.895,0.058,-176.09365597867415
1102,-2.895,0.06,-169.07854915446651
1103,-2.895,0.062,-162.19337963928268
1104,-2.895,0.064,-155.44926973385856
1105,-2.895,0.066,-148.85832138728614
1106,-2.895,0.068,-142.43370469471276
1107,-2.895,0.07,-136.18975456851743
1108,-2.895,0.07200000000000001,-130.14207635254647
1109,-2.895,0.074,-124.3076612226789
1110,-2.895,0.076,-118.70501229784188
1111,-2.895,0.078,-113.35428247430973
1112,-2.895,0.08,-108.27742509347435
1113,-2.895,0.082,-103.49835866012164
1114,-2.895,0.084,-99.04314694552407
1115,-2.895,0.08600000000000001,-94.94019593839667
1116,-2.895,0.088,-91.22046924809322
1117,-2.895,0.09,-87.91772371959257
1118,-2.895,0.092,-85.06876719020995
1119,-2.895,0.094,-82.7137405050768
1120,-2.895,0.096,-80.8964261139256
1121,-2.895,0.098,-79.66458579742043
1122,-2.895,0.1,-79.07033031920147
1123,-2.89,0,-407.14748881779127
1124,-2.89,0.002,-398.73509093642093
1125,-2.89,0.004,-390.33576417164375
1126,-2.89,0.006,-381.9505514715211
1127,-2.89,0.008,-373.5805818230835
1128,-2.89,0.01,-365.22707757400303
1129,-2.89,0.012,-356.8913623951183
1130,-2.89,0.014,-348.5748699413293
1131,-2.89,0.016,-340.27915327365986
1132,-2.89,0.018000000000000002,-332.00589511105153
1133,-2.89,0.02,-323.75691898677013
1134,-2.89,0.022,-315.53420139120766
1135,-2.89,0.024,-307.3398849904154
1136,-2.89,0.026000000000000002,-299.176293017969
1137,-2.89,0.028,-291.04594494680833
1138,-2.89,0.03,-282.9515735575901
1139,-2.89,0.032,-274.8961435309221
1140,-2.89,0.034,-266.88287170270513
1141,-2.89,0.036000000000000004,-258.91524913478503
1142,-2.89,0.038,-250.9970651673298
1143,-2.89,0.04,-243.1324336349062
1144,-2.89,0.042,-235.32582144527234
1145,-2.89,0.044,-227.58207973856557
1146,-2.89,0.046,-219.9064778650111
1147,-2.89,0.048,-212.30474044167372
1148,-2.89,0.05,-204.78308777331446
1149,-2.89,0.052000000000000005,-197.3482799493036
1150,-2.89,0.054,-190.0076649580094
1151,-2.89,0.056,-182.769231192378
1152,-2.89,0.058,-175.64166475582195
1153,-2.89,0.06,-168.63441201634242
1154,-2.89,0.062,-161.75774789935858
1155,-2.89,0.064,-155.0228504563708
1156,-2.89,0.066,-148.44188229774335
1157,-2.89,0.068,-142.02807953400014
1158,-2.89,0.07,-135.7958489315676
1159,-2.89,0.07200000000000001,-129.7608740564035
1160,-2.89,0.074,-123.94023125301045
1161,-2.89,0.076,-118.35251638758515
1162,-2.89,0.078,-113.01798337321492
1163,-2.89,0.08,-107.9586955928733
1164,-2.89,0.082,-103.1986914433503
1165,-2.89,0.084,-98.76416534111566
1166,-2.89,0.08600000000000001,-94.68366566049531
1167,-2.89,0.088,-90.98831121658083
1168,-2.89,0.09,-87.71202806124064
1169,-2.89,0.092,-84.89180853184234
1170,-2.89,0.094,-82.5679946803409
1171,-2.89,0.096,-80.78458841691135
1172,-2.89,0.098,-79.58959092913962
1173,-2.89,0.1,-79.03537418695565
1174,-2.885,0,-406.6089104717163
1175,-2.885,0.002,-398.1973627245034
1176,-2.885,0.004,-389.7989516131283
1177,-2.885,0.006,-381.4147253134511
1178,-2.885,0.008,-373.0458184715735
1179,-2.885,0.01,-364.6934595622108
1180,-2.885,0.012,-356.3589788911292
1181,-2.885,0.014,-348.04381729945396
1182,-2.885,0.016,-339.7495356329595
1183,-2.885,0.018000000000000002,-331.4778250452513
1184,-2.885,0.02,-323.23051821009363
1185,-2.885,0.022,-315.0096015250778
1186,-2.885,0.024,-306.8172283964134
1187,-2.885,0.026000000000000002,-298.6557337029329
1188,-2.885,0.028,-290.5276495464867
1189,-2.885,0.03,-282.43572240585166
1190,-2.885,0.032,-274.3829318221589
1191,-2.885,0.034,-266.37251075576637
1192,-2.885,0.036000000000000004,-258.40796776754013
1193,-2.885,0.038,-250.4931111917948
1194,-2.885,0.04,-242.6320754837788
1195,-2.885,0.042,-234.82934994171853
1196,-2.885,0.044,-227.08981002219247
1197,-2.885,0.046,-219.4187514881537
1198,-2.885,0.048,-211.82192765142955
1199,-2.885,0.05,-204.30558999618833
1200,-2.885,0.052000000000000005,-196.87653249688935
1201,-2.885,0.054,-189.54213997384585
1202,-2.885,0.056,-182.3104408619902
1203,-2.885,0.058,-175.19016480400956
1204,-2.885,0.06,-168.19080551802165
1205,-2.885,0.062,-161.32268943272373
1206,-2.885,0.064,-154.59705062983244
