model,intercept,slope,log_lik
13275,1.2750000000000004,-0.07,-117.29934909653322
13276,1.2750000000000004,-0.06,-123.31370960618344
13277,1.2750000000000004,-0.04999999999999999,-129.8397546547727
13278,1.2750000000000004,-0.03999999999999998,-136.86304364596413
13279,1.2750000000000004,-0.02999999999999997,-144.3639151760719
13280,1.2750000000000004,-0.020000000000000018,-152.31836252282577
13281,1.2750000000000004,-0.010000000000000009,-160.69906396751162
13282,1.2750000000000004,0,-169.4764676816243
13283,1.2750000000000004,0.010000000000000009,-178.6198400159743
13284,1.2750000000000004,0.020000000000000018,-188.09820650096592
13285,1.2750000000000004,0.030000000000000027,-197.8811404931415
13286,1.2750000000000004,0.040000000000000036,-207.939379519869
13287,1.2750000000000004,0.050000000000000044,-218.24527009968213
13288,1.2750000000000004,0.06000000000000005,-228.77305636887783
13289,1.2750000000000004,0.07000000000000006,-239.49903618204914
13290,1.2750000000000004,0.07999999999999996,-250.40161151114617
13291,1.2750000000000004,0.08999999999999997,-261.46125941852176
13292,1.2750000000000004,0.09999999999999998,-272.6604470763946
13293,1.2750000000000004,0.10999999999999999,-283.98351043094567
13294,1.2750000000000004,0.12,-295.41651199848303
13295,1.2750000000000004,0.13,-306.9470894452789
13296,1.2750000000000004,0.14,-318.5643033010756
13297,1.2750000000000004,0.15000000000000002,-330.25848947536514
13298,1.2750000000000004,0.16000000000000003,-342.0211201672581
13299,1.2750000000000004,0.17000000000000004,-353.84467521218994
13300,1.2750000000000004,0.18000000000000005,-365.72252479951277
13301,1.2750000000000004,0.19000000000000006,-377.64882373143405
13302,1.2750000000000004,0.20000000000000007,-389.61841689252003
13303,1.2750000000000004,0.20999999999999996,-401.62675529071606
13304,1.2750000000000004,0.21999999999999997,-413.66982186009716
13305,1.2750000000000004,0.22999999999999998,-425.7440661399804
13306,1.2750000000000004,0.24,-437.84634693292764
13307,1.2750000000000004,0.25,-449.97388207251447
13308,1.2750000000000004,0.26,-462.1242044842997
13309,1.2750000000000004,0.27,-474.2951237888502
13310,1.2750000000000004,0.28,-486.4846927663629
13311,1.2750000000000004,0.29000000000000004,-498.6911780735351
13312,1.2750000000000004,0.30000000000000004,-510.9130346716514
13313,1.2750000000000004,0.31000000000000005,-523.1488834886536
13314,1.2750000000000004,0.32000000000000006,-535.3974918963725
13315,1.2750000000000004,0.33000000000000007,-547.6577566368466
13316,1.2750000000000004,0.33999999999999997,-559.9286888785242
13317,1.2750000000000004,0.35,-572.2094011247062
13318,1.2750000000000004,0.36,-584.4990957333767
13319,1.2750000000000004,0.37,-596.7970548391147
13320,1.2750000000000004,0.38,-609.1026314957513
13321,1.2750000000000004,0.39,-621.4152418831353
13322,1.2750000000000004,0.4,-633.7343584413779
13323,1.2750000000000004,0.41000000000000003,-646.0595038150462
13324,1.2750000000000004,0.42000000000000004,-658.3902455048878
13325,1.2750000000000004,0.43000000000000005,-670.7261911386619
13326,1.2750000000000004,0.44000000000000006,-683.0669842835097
13327,1.2750000000000004,0.45000000000000007,-695.4123007343533
13328,1.2750000000000004,0.45999999999999996,-707.7618452184444
13329,1.2750000000000004,0.47,-720.1153484676144
13330,1.2750000000000004,0.48,-732.4725646118827
13331,1.2750000000000004,0.49,-744.8332688588043
13332,1.2750000000000004,0.5,-757.1972554220151
13333,1.3000000000000003,-0.5,-138.75622780410413
13334,1.3000000000000003,-0.49,-135.93649263866837
13335,1.3000000000000003,-0.48,-133.14335365950646
13336,1.3000000000000003,-0.47,-130.37881076042694
13337,1.3000000000000003,-0.46,-127.64504372677311
13338,1.3000000000000003,-0.45,-124.94442878445157
13339,1.3000000000000003,-0.44,-122.27955673929847
13340,1.3000000000000003,-0.43,-119.65325287495536
13341,1.3000000000000003,-0.42,-117.06859879674512
13342,1.3000000000000003,-0.41000000000000003,-114.52895643008644
13343,1.3000000000000003,-0.4,-112.03799440456896
13344,1.3000000000000003,-0.39,-109.59971707852038
13345,1.3000000000000003,-0.38,-107.21849648304156
13346,1.3000000000000003,-0.37,-104.89910748797216
13347,1.3000000000000003,-0.36,-102.64676651342988
13348,1.3000000000000003,-0.35,-100.46717412702876
13349,1.3000000000000003,-0.33999999999999997,-98.36656187517413
13350,1.3000000000000003,-0.32999999999999996,-96.35174369206895
13351,1.3000000000000003,-0.32,-94.43017220541782
13352,1.3000000000000003,-0.31,-92.6100002037867
13353,1.3000000000000003,-0.3,-90.90014743407045
13354,1.3000000000000003,-0.29000000000000004,-89.31037274059476
13355,1.3000000000000003,-0.28,-87.85135131571532
13356,1.3000000000000003,-0.27,-86.53475647288256
13357,1.3000000000000003,-0.26,-85.37334483455261
13358,1.3000000000000003,-0.25,-84.38104309527728
13359,1.3000000000000003,-0.24,-83.57303350992711
13360,1.3000000000000003,-0.22999999999999998,-82.96583389573647
13361,1.3000000000000003,-0.21999999999999997,-82.57736615381695
13362,1.3000000000000003,-0.21000000000000002,-82.42700506070396
13363,1.3000000000000003,-0.2,-82.53559635656035
13364,1.3000000000000003,-0.19,-82.92543007072386
13365,1.3000000000000003,-0.18,-83.62015185542516
13366,1.3000000000000003,-0.16999999999999998,-84.64459237059488
13367,1.3000000000000003,-0.15999999999999998,-86.02449331321687
13368,1.3000000000000003,-0.14999999999999997,-87.78610966761406
13369,1.3000000000000003,-0.14,-89.95567252973058
13370,1.3000000000000003,-0.13,-92.55870670715811
13371,1.3000000000000003,-0.12,-95.61921291243848
13372,1.3000000000000003,-0.10999999999999999,-99.15874521489634
13373,1.3000000000000003,-0.09999999999999998,-103.19543814196862
13374,1.3000000000000003,-0.08999999999999997,-107.74306006560788
13375,1.3000000000000003,-0.08000000000000002,-112.81018448776697
13376,1.3000000000000003,-0.07,-118.39957283255285
13377,1.3000000000000003,-0.06,-124.50784780208615
13378,1.3000000000000003,-0.04999999999999999,-131.1255057342212
13379,1.3000000000000003,-0.03999999999999998,-138.23727487664337
13380,1.3000000000000003,-0.02999999999999997,-145.8227827449248
13381,1.3000000000000003,-0.020000000000000018,-153.8574592617983
13382,1.3000000000000003,-0.010000000000000009,-162.31358041652035
13383,1.3000000000000003,0,-171.16135261327875
13384,1.3000000000000003,0.010000000000000009,-180.3699489172974
13385,1.3000000000000003,0.020000000000000018,-189.90842997750192
13386,1.3000000000000003,0.030000000000000027,-199.7465082658565
13387,1.3000000000000003,0.040000000000000036,-209.85513895743622
13388,1.3000000000000003,0.050000000000000044,-220.20694069425505
13389,1.3000000000000003,0.06000000000000005,-230.77646312406753
13390,1.3000000000000003,0.07000000000000006,-241.54032563241358
13391,1.3000000000000003,0.07999999999999996,-252.47725422518198
13392,1.3000000000000003,0.08999999999999997,-263.56804256425494
13393,1.3000000000000003,0.09999999999999998,-274.79546013574526
13394,1.3000000000000003,0.10999999999999999,-286.14412657502953
13395,1.3000000000000003,0.12,-297.6003670717645
13396,1.3000000000000003,0.13,-309.15206000285207
13397,1.3000000000000003,0.14,-320.78848472224377
13398,1.3000000000000003,0.15000000000000002,-332.50017484149095
13399,1.3000000000000003,0.16000000000000003,-344.2787803356003
13400,1.3000000000000003,0.17000000000000004,-356.1169403284169
13401,1.3000000000000003,0.18000000000000005,-368.00816735692143
13402,1.3000000000000003,0.19000000000000006,-379.9467431924595
13403,1.3000000000000003,0.20000000000000007,-391.9276258274683
13404,1.3000000000000003,0.20999999999999996,-403.94636695120204
13405,1.3000000000000003,0.21999999999999997,-415.9990390837731
13406,1.3000000000000003,0.22999999999999998,-428.08217147366804
13407,1.3000000000000003,0.24,-440.1926938594611
13408,1.3000000000000003,0.25,-452.32788722974453
13409,1.3000000000000003,0.26,-464.48534077080865
13410,1.3000000000000003,0.27,-476.6629142586863
13411,1.3000000000000003,0.28,-488.8587052236424
13412,1.3000000000000003,0.29000000000000004,-501.0710202862772
13413,1.3000000000000003,0.30000000000000004,-513.298350132688
13414,1.3000000000000003,0.31000000000000005,-525.5393476592172
13415,1.3000000000000003,0.32000000000000006,-537.7928088753904
13416,1.3000000000000003,0.33000000000000007,-550.0576562054435
13417,1.3000000000000003,0.33999999999999997,-562.3329238752724
13418,1.3000000000000003,0.35,-574.6177451126399
13419,1.3000000000000003,0.36,-586.9113409241339
13420,1.3000000000000003,0.37,-599.2130102441864
13421,1.3000000000000003,0.38,-611.5221212783744
13422,1.3000000000000003,0.39,-623.8381038873557
13423,1.3000000000000003,0.4,-636.1604428778696
13424,1.3000000000000003,0.41000000000000003,-648.488672086016
13425,1.3000000000000003,0.42000000000000004,-660.8223691519041
13426,1.3000000000000003,0.43000000000000005,-673.1611508996886
13427,1.3000000000000003,0.44000000000000006,-685.5046692472648
13428,1.3000000000000003,0.45000000000000007,-697.8526075805695
13429,1.3000000000000003,0.45999999999999996,-710.2046775350194
13430,1.3000000000000003,0.47,-722.5606161366513
13431,1.3000000000000003,0.48,-734.9201832559789
13432,1.3000000000000003,0.49,-747.283159342261
13433,1.3000000000000003,0.5,-759.649343401291
13434,1.3250000000000002,-0.5,-137.95702272769594
13435,1.3250000000000002,-0.49,-135.14834395699054
13436,1.3250000000000002,-0.48,-132.3667598469491
13437,1.3250000000000002,-0.47,-129.61431077773312
13438,1.3250000000000002,-0.46,-126.89322014340566
13439,1.3250000000000002,-0.45,-124.20591111034922
13440,1.3250000000000002,-0.44,-121.55502497857789
13441,1.3250000000000002,-0.43,-118.94344131502733
13442,1.3250000000000002,-0.42,-116.37430004728797
13443,1.3250000000000002,-0.41000000000000003,-113.85102572732177
13444,1.3250000000000002,-0.4,-111.37735419724316
13445,1.3250000000000002,-0.39,-108.95736191280575
13446,1.3250000000000002,-0.38,-106.59549820407153
13447,1.3250000000000002,-0.37,-104.29662077568635
13448,1.3250000000000002,-0.36,-102.06603476950337
13449,1.3250000000000002,-0.35,-99.90953572745272
13450,1.3250000000000002,-0.33999999999999997,-97.8334567989455
13451,1.3250000000000002,-0.32999999999999996,-95.84472052963335
13452,1.3250000000000002,-0.32,-93.95089553992696
13453,1.3250000000000002,-0.31,-92.16025834246216
13454,1.3250000000000002,-0.3,-90.48186044412374
13455,1.3250000000000002,-0.29000000000000004,-88.92560071173259
13456,1.3250000000000002,-0.28,-87.50230272593205
13457,1.3250000000000002,-0.27,-86.22379647164517
13458,1.3250000000000002,-0.26,-85.10300317198715
13459,1.3250000000000002,-0.25,-84.15402131056983
13460,1.3250000000000002,-0.24,-83.39221083862785
13461,1.3250000000000002,-0.22999999999999998,-82.83427115527454
13462,1.3250000000000002,-0.21999999999999997,-82.49830661180007
13463,1.3250000000000002,-0.21000000000000002,-82.40387097853908
13464,1.3250000000000002,-0.2,-82.57197953871086
13465,1.3250000000000002,-0.19,-83.02507436273471
13466,1.3250000000000002,-0.18,-83.78692517516656
13467,1.3250000000000002,-0.16999999999999998,-84.88244561886194
13468,1.3250000000000002,-0.15999999999999998,-86.33740352781885
13469,1.3250000000000002,-0.14999999999999997,-88.17800523316431
13470,1.3250000000000002,-0.14,-90.4303393177052
13471,1.3250000000000002,-0.13,-93.11967583613347
13472,1.3250000000000002,-0.12,-96.26963339717473
13473,1.3250000000000002,-0.10999999999999999,-99.9012479065407
13474,1.3250000000000002,-0.09999999999999998,-104.03200056437208
13475,1.3250000000000002,-0.08999999999999997,-108.67488428941103
13476,1.3250000000000002,-0.08000000000000002,-113.83760122312816
13477,1.3250000000000002,-0.07,-119.521983802656
13478,1.3250000000000002,-0.06,-125.72371498805776
13479,1.3250000000000002,-0.04999999999999999,-132.43239071141159
13480,1.3250000000000002,-0.03999999999999998,-139.63192524348167
13481,1.3250000000000002,-0.02999999999999997,-147.301256924334
13482,1.3250000000000002,-0.020000000000000018,-155.41527693372723
13483,1.3250000000000002,-0.010000000000000009,-163.94588420080635
13484,1.3250000000000002,0,-172.86306737258667
13485,1.3250000000000002,0.010000000000000009,-182.13592762878574
13486,1.3250000000000002,0.020000000000000018,-191.73357867394972
13487,1.3250000000000002,0.030000000000000027,-201.62588622447544
13488,1.3250000000000002,0.040000000000000036,-211.78403348822977
13489,1.3250000000000002,0.050000000000000044,-222.1809182175471
13490,1.3250000000000002,0.06000000000000005,-232.79139966337212
13491,1.3250000000000002,0.07000000000000006,-243.59242049834614
13492,1.3250000000000002,0.07999999999999996,-254.56303072769092
13493,1.3250000000000002,0.08999999999999997,-265.6843392749017
13494,1.3250000000000002,0.09999999999999998,-276.93941570888273
13495,1.3250000000000002,0.10999999999999999,-288.3131605585276
13496,1.3250000000000002,0.12,-299.79215857907724
13497,1.3250000000000002,0.13,-311.36452562480054
13498,1.3250000000000002,0.14,-323.01975664759306
13499,1.3250000000000002,0.15000000000000002,-334.74857983170716
13500,1.3250000000000002,0.16000000000000003,-346.54281995309134
13501,1.3250000000000002,0.17000000000000004,-358.3952726370167
13502,1.3250000000000002,0.18000000000000005,-370.2995901854879
13503,1.3250000000000002,0.19000000000000006,-382.25017896524713
13504,1.3250000000000002,0.20000000000000007,-394.2421079082085
13505,1.3250000000000002,0.20999999999999996,-406.27102741326144
13506,1.3250000000000002,0.21999999999999997,-418.3330977999356
13507,1.3250000000000002,0.22999999999999998,-430.42492641105724
13508,1.3250000000000002,0.24,-442.54351246434555
13509,1.3250000000000002,0.25,-454.68619879070974
13510,1.3250000000000002,0.26,-466.85062965537287
13511,1.3250000000000002,0.27,-479.0347139264065
13512,1.3250000000000002,0.28,-491.23659292740905
13513,1.3250000000000002,0.29000000000000004,-503.454612382168
13514,1.3250000000000002,0.30000000000000004,-515.6872979270881
13515,1.3250000000000002,0.31000000000000005,-527.9333337298115
13516,1.3250000000000002,0.32000000000000006,-540.1915438098036
13517,1.3250000000000002,0.33000000000000007,-552.4608757079325
13518,1.3250000000000002,0.33999999999999997,-564.7403861978045
13519,1.3250000000000002,0.35,-577.0292287717217
13520,1.3250000000000002,0.36,-589.3266426699113
13521,1.3250000000000002,0.37,-601.6319432518501
13522,1.3250000000000002,0.38,-613.944513536076
13523,1.3250000000000002,0.39,-626.263796757552
13524,1.3250000000000002,0.4,-638.5892898124843
13525,1.3250000000000002,0.41000000000000003,-650.920537477234
13526,1.3250000000000002,0.42000000000000004,-663.2571273036456
13527,1.3250000000000002,0.43000000000000005,-675.5986851057779
13528,1.3250000000000002,0.44000000000000006,-687.9448709647473
13529,1.3250000000000002,0.45000000000000007,-700.2953756872485
13530,1.3250000000000002,0.45999999999999996,-712.6499176624429
13531,1.3250000000000002,0.47,-725.0082400691128
13532,1.3250000000000002,0.48,-737.3701083904045
13533,1.3250000000000002,0.49,-749.7353082006282
13534,1.3250000000000002,0.5,-762.1036431911399
13535,1.35,-0.5,-137.1656535634271
13536,1.35,-0.49,-134.36815005138615
13537,1.35,-0.48,-131.59824882623562
13538,1.35,-0.47,-128.85803140375648
13539,1.35,-0.46,-126.14976545836552
13540,1.35,-0.45,-123.47592178935288
13541,1.35,-0.44,-120.83919290225734
13542,1.35,-0.43,-118.24251337536406
13543,1.35,-0.42,-115.68908220075265
13544,1.35,-0.41000000000000003,-113.18238731041983
13545,1.35,-0.4,-110.72623252048885
13546,1.35,-0.39,-108.32476714991319
13547,1.35,-0.38,-105.98251859358113
13548,1.35,-0.37,-103.70442815209731
13549,1.35,-0.36,-101.4958904399178
13550,1.35,-0.35,-99.36279670729665
13551,1.35,-0.33999999999999997,-97.31158241589327
13552,1.35,-0.32999999999999996,-95.34927939760057
13553,1.35,-0.32,-93.48357289381532
13554,1.35,-0.31,-91.72286370777853
13555,1.35,-0.3,-90.07633559172223
13556,1.35,-0.29000000000000004,-88.55402781416518
13557,1.35,-0.28,-87.16691258482831
13558,1.35,-0.27,-85.92697662069111
13559,1.35,-0.26,-84.8473055716708
13560,1.35,-0.25,-83.94216923175141
13561,1.35,-0.24,-83.22710437383385
13562,1.35,-0.22999999999999998,-82.7189905906933
13563,1.35,-0.21999999999999997,-82.4361126320809
13564,1.35,-0.21000000000000002,-82.39820035858513
13565,1.35,-0.2,-82.62643461056744
13566,1.35,-0.19,-83.14340415962339
13567,1.35,-0.18,-83.97299580658907
13568,1.35,-0.16999999999999998,-85.14019721799012
13569,1.35,-0.15999999999999998,-86.67079117678713
13570,1.35,-0.14999999999999997,-88.59092179074024
13571,1.35,-0.14,-90.92651922915742
13572,1.35,-0.13,-93.7025809236513
13573,1.35,-0.12,-96.94232429677284
13574,1.35,-0.10999999999999999,-100.66624798986633
13575,1.35,-0.09999999999999998,-104.89116233746894
13576,1.35,-0.08999999999999997,-109.62927063531794
13577,1.35,-0.08000000000000002,-114.88739462618587
13578,1.35,-0.07,-120.6664352471746
13579,1.35,-0.06,-126.96114045091362
13580,1.35,-0.04999999999999999,-133.7602176123472
13581,1.35,-0.03999999999999998,-141.046784992506
13582,1.35,-0.02999999999999997,-148.79911416440456
13583,1.35,-0.020000000000000018,-156.99158236683354
13584,1.35,-0.010000000000000009,-165.5957365977715
13585,1.35,0,-174.5813714182201
13586,1.35,0.010000000000000009,-183.91753702351198
13587,1.35,0.020000000000000018,-193.5734175298403
13588,1.35,0.030000000000000027,-203.51904543093048
13589,1.35,0.040000000000000036,-213.72584179104683
13590,1.35,0.050000000000000044,-224.1669899638985
13591,1.35,0.06000000000000005,-234.81766248004718
13592,1.35,0.07000000000000006,-245.6551267231129
13593,1.35,0.07999999999999996,-256.6587564083522
13594,1.35,0.08999999999999997,-267.80997419606393
13595,1.35,0.09999999999999998,-279.09214737629674
13596,1.35,0.10999999999999999,-290.4904544902383
13597,1.35,0.12,-301.9917367001406
13598,1.35,0.13,-313.5843440795587
13599,1.35,0.14,-325.257983946122
13600,1.35,0.15000000000000002,-337.0035759347374
13601,1.35,0.16000000000000003,-348.8131166635963
13602,1.35,0.17000000000000004,-360.67955549438454
13603,1.35,0.18000000000000005,-372.5966819368459
13604,1.35,0.19000000000000006,-384.5590246063364
13605,1.35,0.20000000000000007,-396.56176123326037
13606,1.35,0.20999999999999996,-408.60063898149855
13607,1.35,0.21999999999999997,-420.6719042094899
13608,1.35,0.22999999999999998,-432.7722407644441
13609,1.35,0.24,-444.89871590975866
13610,1.35,0.25,-457.04873302784085
13611,1.35,0.26,-469.2199903013518
13612,1.35,0.27,-481.4104446457367
13613,1.35,0.28,-493.6182802384762
13614,1.35,0.29000000000000004,-505.84188106168307
13615,1.35,0.30000000000000004,-518.0798069421043
13616,1.35,0.31000000000000005,-530.3307726348318
13617,1.35,0.32000000000000006,-542.5936295536802
13618,1.35,0.33000000000000007,-554.8673498016874
13619,1.35,0.33999999999999997,-567.1510122004003
13620,1.35,0.35,-579.4437900560912
13621,1.35,0.36,-591.7449404359364
13622,1.35,0.37,-604.0537947572378
13623,1.35,0.38,-616.3697505196276
13624,1.35,0.39,-628.6922640322932
13625,1.35,0.4,-641.0208440093282
13626,1.35,0.41000000000000003,-653.3550459213293
13627,1.35,0.42000000000000004,-665.6944670089248
13628,1.35,0.43000000000000005,-678.0387418740548
13629,1.35,0.44000000000000006,-690.387538577449
13630,1.35,0.45000000000000007,-702.7405551797463
13631,1.35,0.45999999999999996,-715.0975166721338
13632,1.35,0.47,-727.4581722485486
13633,1.35,0.48,-739.8222928791176
13634,1.35,0.49,-752.189669148833
13635,1.35,0.5,-764.5601093298859
13636,1.375,-0.5,-136.38213403795285
13637,1.375,-0.49,-133.59592597914227
13638,1.375,-0.48,-130.83783714573275
13639,1.375,-0.47,-128.1099908392616
13640,1.375,-0.46,-125.41469968572433
13641,1.375,-0.45,-122.75448280789665
13642,1.375,-0.44,-120.1320846247233
13643,1.375,-0.43,-117.55049544865022
13644,1.375,-0.42,-115.0129740712806
13645,1.375,-0.41000000000000003,-112.52307254884727
13646,1.375,-0.4,-110.0846634214196
13647,1.375,-0.39,-107.70196962297317
13648,1.375,-0.38,-105.37959736258708
13649,1.375,-0.37,-103.12257227878307
13650,1.375,-0.36,-100.93637918744999
13651,1.375,-0.35,-98.82700575612536
13652,1.375,-0.33999999999999997,-96.80099043970503
13653,1.375,-0.32999999999999996,-94.86547499941483
13654,1.375,-0.32,-93.0282618904646
13655,1.375,-0.31,-91.2978767336389
13656,1.375,-0.3,-89.68363596762754
13657,1.375,-0.29000000000000004,-88.19571959230349
13658,1.375,-0.28,-86.84524863157748
13659,1.375,-0.27,-85.64436653220017
13660,1.375,-0.26,-84.60632312562373
13661,1.375,-0.25,-83.74555895585284
13662,1.375,-0.24,-83.07778664867922
13663,1.375,-0.22999999999999998,-82.62006449314725
13664,1.375,-0.21999999999999997,-82.39085545825674
13665,1.375,-0.21000000000000002,-82.41006244185293
13666,1.375,-0.2,-82.69902768047189
13667,1.375,-0.19,-83.28048110354051
13668,1.375,-0.18,-84.17841935990364
13669,1.375,-0.16999999999999998,-85.41789492376697
13670,1.375,-0.15999999999999998,-87.02469406967205
13671,1.375,-0.14999999999999997,-89.02488485256312
13672,1.375,-0.14,-91.44422291421073
13673,1.375,-0.13,-94.30741507298647
13674,1.375,-0.12,-97.6372585126659
13675,1.375,-0.10999999999999999,-101.45369574312622
13676,1.375,-0.09999999999999998,-105.77284917049323
13677,1.375,-0.08999999999999997,-110.60611902124019
13678,1.375,-0.08000000000000002,-115.9594385358608
13679,1.375,-0.07,-121.83277570250598
13680,1.375,-0.06,-128.21994927973975
13681,1.375,-0.04999999999999999,-135.10879090167276
13682,1.375,-0.03999999999999998,-142.48164153380404
13683,1.375,-0.02999999999999997,-150.31612884605852
13684,1.375,-0.020000000000000018,-158.58614108125994
13685,1.375,-0.010000000000000009,-167.26289829207883
13686,1.375,0,-176.3160242562637
13687,1.375,0.010000000000000009,-185.71453856939968
13688,1.375,0.020000000000000018,-195.42771252771058
13689,1.375,0.030000000000000027,-205.42575834115317
13690,1.375,0.040000000000000036,-215.6803442005885
13691,1.375,0.050000000000000044,-226.16494506780356
13692,1.375,0.06000000000000005,-236.85505002681202
13693,1.375,0.07000000000000006,-247.72825227633516
13694,1.375,0.07999999999999996,-258.7642487091156
13695,1.375,0.08999999999999997,-269.9447740204666
13696,1.375,0.09999999999999998,-281.2534907376531
13697,1.375,0.10999999999999999,-292.6758524540658
13698,1.375,0.12,-304.1989535348476
13699,1.375,0.13,-315.81137499400637
13700,1.375,0.14,-327.50303327982647
13701,1.375,0.15000000000000002,-339.2650363654163
13702,1.375,0.16000000000000003,-351.08954977043334
13703,1.375,0.17000000000000004,-362.9696738511227
13704,1.375,0.18000000000000005,-374.89933279381285
13705,1.375,0.19000000000000006,-386.87317514319693
13706,1.375,0.20000000000000007,-398.88648531490946
13707,1.375,0.20999999999999996,-410.9351053203859
13708,1.375,0.21999999999999997,-423.0153658226518
13709,1.375,0.22999999999999998,-435.12402560817645
13710,1.375,0.24,-447.25821857592075
13711,1.375,0.25,-459.4154073907141
13712,1.375,0.26,-471.59334301133237
13713,1.375,0.27,-483.7900293745187
13714,1.375,0.28,-496.00369258930357
13715,1.375,0.29000000000000004,-508.2327540669496
13716,1.375,0.30000000000000004,-520.475807078923
13717,1.375,0.31000000000000005,-532.7315962970613
13718,1.375,0.32000000000000006,-544.9989999258831
13719,1.375,0.33000000000000007,-557.2770140870116
13720,1.375,0.33999999999999997,-569.5647391601916
13721,1.375,0.35,-581.861367824092
13722,1.375,0.36,-594.1661745743266
13723,1.375,0.37,-606.4785065263669
13724,1.375,0.38,-618.7977753358181
13725,1.375,0.39,-631.1234500923493
13726,1.375,0.4,-643.4550510617274
13727,1.375,0.41000000000000003,-655.7921441681082
13728,1.375,0.42000000000000004,-668.1343361226672
13729,1.375,0.43000000000000005,-680.4812701170179
13730,1.375,0.44000000000000006,-692.8326220118067
13731,1.375,0.45000000000000007,-705.1880969586845
13732,1.375,0.45999999999999996,-717.547426402261
13733,1.375,0.47,-729.9103654165688
13734,1.375,0.48,-742.2766903357025
13735,1.375,0.49,-754.6461966436781
13736,1.375,0.5,-767.0186970911952
13737,1.4000000000000004,-0.5,-135.6064769069064
13738,1.4000000000000004,-0.49,-132.83168588582583
13739,1.4000000000000004,-0.48,-130.0855405014406
13740,1.4000000000000004,-0.47,-127.37020649151285
13741,1.4000000000000004,-0.46,-124.68804210383435
13742,1.4000000000000004,-0.45,-122.04161547273303
13743,1.4000000000000004,-0.44,-119.43372363426037
13744,1.4000000000000004,-0.43,-116.86741335182094
13745,1.4000000000000004,-0.42,-114.34600394357032
13746,1.4000000000000004,-0.41000000000000003,-111.87311232402834
13747,1.4000000000000004,-0.4,-109.45268049470627
13748,1.4000000000000004,-0.39,-107.08900574155324
13749,1.4000000000000004,-0.38,-104.78677381976978
13750,1.4000000000000004,-0.37,-102.55109542762351
13751,1.4000000000000004,-0.36,-100.38754628830021
13752,1.4000000000000004,-0.35,-98.30221116962267
13753,1.4000000000000004,-0.33999999999999997,-96.30173217157379
13754,1.4000000000000004,-0.32999999999999996,-94.39336159525253
13755,1.4000000000000004,-0.32,-92.58501966624193
13756,1.4000000000000004,-0.31,-90.88535730943461
13757,1.4000000000000004,-0.3,-89.30382404610025
13758,1.4000000000000004,-0.29000000000000004,-87.85074088686507
13759,1.4000000000000004,-0.28,-86.53737779857691
13760,1.4000000000000004,-0.27,-85.37603489192993
13761,1.4000000000000004,-0.26,-84.38012586256224
13762,1.4000000000000004,-0.25,-83.56426136179545
13763,1.4000000000000004,-0.24,-82.94432880472908
13764,1.4000000000000004,-0.22999999999999998,-82.53756356931035
13765,1.4000000000000004,-0.21999999999999997,-82.36260453618604
13766,1.4000000000000004,-0.21000000000000002,-82.43952443701797
13767,1.4000000000000004,-0.2,-82.78982256746934
13768,1.4000000000000004,-0.19,-83.43636426714637
13769,1.4000000000000004,-0.18,-84.40324857211348
13770,1.4000000000000004,-0.16999999999999998,-85.71558329255411
13771,1.4000000000000004,-0.15999999999999998,-87.39914647133406
13772,1.4000000000000004,-0.14999999999999997,-89.47991602919872
13773,1.4000000000000004,-0.14,-91.9834567654658
13774,1.4000000000000004,-0.13,-94.93416679459467
13775,1.4000000000000004,-0.12,-98.3544040650911
13776,1.4000000000000004,-0.10999999999999999,-102.26353635365298
13777,1.4000000000000004,-0.09999999999999998,-106.67698158421848
13778,1.4000000000000004,-0.08999999999999997,-111.60532422117132
13779,1.4000000000000004,-0.08000000000000002,-117.05360185381542
13780,1.4000000000000004,-0.07,-123.02084914139624
13781,1.4000000000000004,-0.06,-129.4999625274394
13782,1.4000000000000004,-0.04999999999999999,-136.47791165916402
13783,1.4000000000000004,-0.03999999999999998,-143.93627962536877
13784,1.4000000000000004,-0.02999999999999997,-151.85207346445736
13785,1.4000000000000004,-0.020000000000000018,-160.19871746510375
13786,1.4000000000000004,-0.010000000000000009,-168.94712953884425
13787,1.4000000000000004,0,-178.06678558695216
13788,1.4000000000000004,0.010000000000000009,-187.52669445770212
13789,1.4000000000000004,0.020000000000000018,-197.29623080305112
13790,1.4000000000000004,0.030000000000000027,-207.34579889735375
13791,1.4000000000000004,0.040000000000000036,-217.64732278365886
13792,1.4000000000000004,0.050000000000000044,-228.17457456599055
13793,1.4000000000000004,0.06000000000000005,-238.90336276587416
13794,1.4000000000000004,0.07000000000000006,-249.81160719394867
13795,1.4000000000000004,0.07999999999999996,-260.8793271559041
13796,1.4000000000000004,0.08999999999999997,-272.0885675129854
13797,1.4000000000000004,0.09999999999999998,-283.42328343148546
13798,1.4000000000000004,0.10999999999999999,-294.8692005244916
13799,1.4000000000000004,0.12,-306.41366311542936
13800,1.4000000000000004,0.13,-318.04547986306017
13801,1.4000000000000004,0.14,-329.7547731113024
13802,1.4000000000000004,0.15000000000000002,-341.53283607077117
13803,1.4000000000000004,0.16000000000000003,-353.37200024129663
13804,1.4000000000000004,0.17000000000000004,-365.26551425608665
13805,1.4000000000000004,0.18000000000000005,-377.20743447379095
13806,1.4000000000000004,0.19000000000000006,-389.1925270771341
13807,1.4000000000000004,0.20000000000000007,-401.21618108175323
13808,1.4000000000000004,0.20999999999999996,-413.27433145655317
